timestamp,usd_krw,est_usd_krw,premium
1772755474.5927181,1477.6,1466.5898943397672,-0.7451343841521887
1772765311.8840275,1474.1,1465.2065943060863,-0.6033108808027654
1772771037.2065425,1472.0,1465.1559930011779,-0.4649461276373726
1772774932.957828,1472.2,1463.632500579295,-0.5819521410613342
1772777180.1371047,1473.8,1466.714572307509,-0.4807591052036278
1772780740.5480263,1471.0,1465.6068295280145,-0.36663293487325044
1772783326.7711008,1468.8,1464.9204659098298,-0.26412949960308973
1772785244.3406196,1473.0,1465.6849171296426,-0.49661119282806526
1772787539.4123335,1474.7,1465.5245264659004,-0.6221925499491177
1772790548.515511,1484.1,1469.8354130035825,-0.9611607705961454
1772792421.875756,1485.2,1469.201466078521,-1.0771972745407397
1772794721.7721772,1484.5,1470.5050130677844,-0.9427407835780145
1772796869.3896992,1483.2,1469.9169483323192,-0.8955671296980087
1772798112.6529865,1486.8,1470.585212340433,-1.0905829741435995
1772801048.8663168,1485.7,1472.9492643844453,-0.8582308417281236
1772804518.501981,1480.7,1470.061108142135,-0.7185042113773904
1772807036.780986,1494.6,1476.7401499656253,-1.1949585196289731
1772809332.0634024,1490.5,1478.6808167143438,-0.7929676810235632
1772812187.2518022,1484.5,1477.4069105310136,-0.47781000127897366
1772816625.513452,1482.5,1477.2975437756356,-0.3509245345271075
1772816649.601963,1482.5,1477.7814332219923,-0.3182844369651061
1772819344.0897186,1485.5,1479.4469896023031,-0.4074729315177974
1772821544.2396595,1482.6,1478.5819070767327,-0.2710166547462029
1772824099.6597018,1484.4,1478.0421095802365,-0.4283138250986011
1772826398.759591,1484.5,1477.1885383362312,-0.49252015249368786
1772827339.789835,1483.6,1477.7453543139006,-0.3946242711040223
1772829873.0278385,1483.5,1480.1375220961693,-0.22665843638899374
1772831003.9704936,1484.5,1479.4043473952145,-0.3432571643506587
1772833148.2481573,1484.5,1480.1984504335935,-0.2897642011725492
1772834242.387524,1483.5,1480.012659413497,-0.23507519962945897
1772836235.4596465,1483.5,1480.778832726007,-0.18342886916029205
1772837841.0317185,1483.5,1479.9555670508646,-0.238923690538281
1772839722.2210476,1482.0,1480.6047453413878,-0.09414673809798937
