timestamp,usd_krw,est_usd_krw,premium
1769995124.5160525,1456.5,1481.0775269993153,1.6874374870796633
1770004664.30538,1458.9,1479.7565623063274,1.4296087673128595
1770009885.916613,1459.2,1481.4578939021148,1.5253490886865955
1770014238.8274388,1463.1,1484.5405810918146,1.465421440216984
1770017744.9143627,1461.4,1482.1627564725193,1.4207442502065954
1770019483.9503498,1458.8,1481.1558172351642,1.532479931119022
1770022787.3391216,1455.5,1481.6901267200726,1.7993903620798772
1770026452.7404583,1452.6,1479.6665495635962,1.8633174696128498
1770029753.245569,1452.4,1477.9082725186072,1.7562842549302602
1770032047.9055886,1450.3,1478.7674326390525,1.9628651064643523
1770033561.6353393,1450.6,1479.453893852412,1.9891006378334524
1770038207.887715,1453.5,1484.1205097384554,2.106674216612001
1770041336.7231588,1455.2,1483.1465133573377,1.9204585869528317
1770044364.0728614,1453.3,1483.3442042883032,2.067309178304773
1770046978.4640281,1455.0,1480.573275711451,1.7576134509588357
1770048312.5948846,1456.4,1482.9156006167275,1.8206262439389862
1770051470.3908048,1452.5,1479.8831552220715,1.8852430445488149
1770054022.5313666,1452.3,1480.5697909945577,1.9465531222583317
1770056525.917183,1453.1,1478.9904589645892,1.7817396576002509
1770059088.4027584,1453.0,1479.2008752153615,1.8032260987860649
1770061177.1502337,1453.9,1478.4914195041572,1.6914106543886858
1770062209.7865372,1453.5,1478.4830369182073,1.7188191894191462
