timestamp,usd_krw,est_usd_krw,premium
1772409600.2258368,1451.0,1458.9176624202264,0.5456693604566786
1772419744.2143385,1452.0,1460.0119952873022,0.5517903090428492
1772425734.7005777,1456.0,1457.7107338352516,0.11749545571783178
1772429781.0085332,1457.0,1460.2610698146866,0.22382085207183303
1772433301.4717596,1458.5,1464.0313166660883,0.37924694316683494
1772436871.2216806,1459.0,1465.7736795190951,0.4642686442148828
1772438693.8428457,1460.5,1464.331536696059,0.26234417638198887
1772441929.595211,1464.0,1463.6067885321463,-0.02685870682060718
1772445442.8729694,1461.0,1463.546482163214,0.17429720487433423
1772448303.197206,1461.0,1462.52510998093,0.10438808904380445
1772450571.987649,1463.0,1463.2711532407695,0.018534056101813797
