timestamp,usd_krw,est_usd_krw,premium
1768010230.8431568,1459.9,1472.7537886824878,0.8804567903615094
1768015508.4344742,1459.9,1472.8787661756858,0.889017478983881
1768018082.420305,1459.9,1473.9610788506636,0.9631535619332511
1768020359.3910677,1459.9,1474.4653876505372,0.9976976265865541
1768021238.5550866,1459.9,1473.8174515213914,0.9533153997802098
1768023051.6497412,1459.9,1473.0719847076052,0.9022525315162089
1768024041.6526504,1459.9,1472.795771558831,0.8833325268053156
1768024589.6516092,1459.9,1473.0204515090188,0.8987226186052962
1768026607.9783833,1459.9,1473.5785939574878,0.9369541720314879
1768028050.2573643,1459.9,1473.34077787723,0.9206642836653159
1768029252.4193995,1459.9,1473.1889659670014,0.9102654953764867
1768030326.2503326,1459.9,1473.2891287337534,0.9171264287795942
1768031015.837045,1459.9,1473.7258652104101,0.9470419350921315
1768031536.9862773,1459.9,1472.7444205865802,0.8798150960052126
1768032783.551898,1459.9,1473.8102865959606,0.9528246178478349
