timestamp,usd_krw,est_usd_krw,premium
1766966404.0386086,1444.5,1454.8292943178621,0.7150774882562928
1766975399.9047704,1433.7,1449.1769287124935,1.0795095705163853
1766980891.734682,1434.1,1446.9785367763814,0.8980222283230914
1766984119.6019242,1433.6,1444.6414613376498,0.7701912205391975
1766985924.588196,1434.9,1444.7114833239812,0.6837747107102282
1766987456.7589524,1435.2,1445.678303988395,0.7300936446763555
1766988049.2937102,1434.9,1446.043581031848,0.7766102886506249
1766990976.229842,1432.1,1444.9000343985626,0.8937947349041778
1766992514.859444,1431.9,1445.7222449574974,0.9653079794327348
1766994028.921618,1432.5,1445.802703977024,0.9286355306823082
1766994749.7510428,1433.3,1445.8849801418492,0.8780422899497105
1766996249.5768964,1433.1,1444.9052086817592,0.8237533097313007
1766998178.6718845,1433.9,1444.106990000304,0.7118341586096592
1766999808.8516011,1434.8,1445.2395727608728,0.7275977669969896
1767001584.5979247,1434.8,1451.5697892496962,1.1687893260173028
1767002301.064846,1435.2,1452.847877177018,1.2296458456673647
1767004106.0239894,1434.7,1452.2832471965,1.2255696101275526
1767005367.9867296,1434.9,1453.8309270365273,1.3193203036119059
1767005960.4943895,1435.1,1452.8746429346738,1.2385647644536213
1767007547.5139318,1435.5,1454.1663082217412,1.3003349510094913
1767008401.5849636,1435.5,1454.1939100668924,1.3022577545727891
1767009025.4351454,1436.4,1454.5098281872888,1.260778904712386
1767009592.6431713,1436.8,1455.4727868522434,1.2996093299167222
1767013273.2377424,1437.7,1457.1313185989177,1.3515558599789692
1767015761.7573612,1438.1,1455.800139096389,1.2308002987545508
1767016695.36804,1437.9,1455.4508037284647,1.2205858354867962
1767018375.956453,1436.5,1454.7172402180847,1.2681684802008164
1767019598.5054955,1435.4,1453.0183796023612,1.2274195069221872
1767020264.7088811,1435.8,1453.3778458862232,1.2242544843448433
1767021978.5951648,1435.1,1453.6278519391296,1.291049539344278
1767023087.3622944,1435.3,1453.862652299628,1.2932942450796419
1767023776.1602378,1435.5,1453.743013035764,1.2708473030835306
1767025451.4407725,1435.7,1454.5246886942025,1.3111853934807027
1767026844.5746064,1434.6,1455.2827533735162,1.441708725325271
1767027593.9225597,1435.1,1454.697559967365,1.3655884584603852
1767029159.3008692,1436.0,1455.1762547261853,1.3353937831605387
1767030138.7758362,1436.5,1454.7383539249695,1.2696382822812036
1767030723.9233618,1436.5,1453.9042557143293,1.2115736661558885
1767032096.3939755,1436.2,1455.083874855328,1.3148499411870236
