timestamp,usd_krw,est_usd_krw,premium
1770864380.0909808,1443.9,1474.4625748970564,2.116668390958949
1770871767.116012,1441.3,1469.0154723585301,1.9229495843009907
1770875740.112867,1439.1,1468.3881025284816,2.0351679889154095
1770879456.587599,1441.5,1469.2146914630655,1.9226286134627464
1770882817.7180417,1440.4,1469.0992722321441,1.9924515573551818
1770885357.2575445,1440.2,1468.2125367774015,1.9450449088599824
1770888609.6805773,1436.1,1467.310547727818,2.173285128321011
1770891940.4738865,1436.8,1464.764596526452,1.9463110054601853
1770894694.6611714,1436.7,1465.0616110074668,1.974080253878107
1770897379.405312,1439.3,1466.43899903903,1.8855693072347717
1770901501.787679,1439.5,1464.3723935629678,1.7278495007271812
1770905682.1301978,1435.7,1465.962147146758,2.1078322175076982
1770908916.8265789,1435.5,1466.5674431875468,2.164224534137709
1770912402.224125,1435.6,1466.9511470341697,2.183835820156715
1770916448.2398958,1441.1,1472.0480731925054,2.1475312742006447
1770919707.825528,1440.3,1472.1220248449379,2.2094025442573018
1770923932.0287971,1439.1,1471.8845262975144,2.2781270445079915
1770926078.2596214,1439.0,1470.3392041886175,2.1778460172771013
1770928071.187875,1439.2,1471.5600061643502,2.2484718013028155
1770930006.799721,1442.0,1471.7235950316729,2.0612756610036658
1770932563.574336,1442.0,1472.8534907819865,2.139631815671738
1770933777.9553041,1442.0,1472.3144835837418,2.102252675710248
1770936218.588602,1442.0,1471.7119700382784,2.060469489478393
1770937384.1759555,1442.5,1470.85999453191,1.966030816770186
