timestamp,usd_krw,est_usd_krw,premium
1771632052.558773,1449.5,1471.7131813335238,1.5324719788564218
1771641762.1231613,1448.5,1471.34180714109,1.5769283494021353
1771647556.575643,1448.5,1471.6259222592178,1.5965427862766834
1771650850.6038842,1448.5,1471.187769938246,1.5662940930787708
1771653421.0351043,1448.5,1471.678867927045,1.6001979928923076
1771656158.4430141,1448.5,1470.695340225583,1.532298255131729
1771658423.7324884,1448.5,1470.9754992466299,1.5516395751901866
1771660047.5868237,1448.5,1471.6254293647605,1.5965087583541955
1771660847.9136748,1448.5,1471.011755476901,1.5541425941940659
1771663342.7713985,1448.5,1470.9626932214207,1.5507554864632895
1771664572.3227282,1448.5,1471.1288948043602,1.562229534301708
1771666806.7437248,1448.5,1470.5623844205059,1.5231193938906353
1771667795.6848183,1448.5,1470.7339080932877,1.5349608624982887
1771669551.9622302,1448.5,1471.2698742710872,1.5719623245486536
1771671103.452186,1448.5,1471.044106473095,1.5563760078077389
1771672284.2730663,1448.5,1471.05157326625,1.5568914923196402
1771673687.0531774,1448.5,1470.4228481309935,1.5134862361749082
1771674626.1954138,1448.5,1470.3587765228795,1.509062928745561
1771675166.0106077,1448.5,1470.2811602815482,1.5037045413564503
1771679040.7582827,1448.5,1470.5509866782497,1.5223325287020868
1771681815.9475036,1448.5,1468.1419700078477,1.356021401991557
