timestamp,usd_krw,est_usd_krw,premium
1770432234.6923213,1465.5,1483.1037988731348,1.201214525631852
1770438087.9153967,1465.5,1486.8753364710276,1.4585695306057724
1770441257.3423076,1465.5,1486.7877144579854,1.4525905464336697
1770443858.5156271,1465.5,1483.6609976068987,1.2392355924188823
1770446791.5740347,1465.5,1482.3972168563498,1.1530001266700658
1770448906.7740254,1465.5,1480.0959412977702,0.9959700646721389
1770450468.7244987,1465.5,1479.0548575123357,0.9249305706131512
1770451249.5476875,1465.5,1478.3087432645798,0.8740186465083445
1770453807.9057612,1465.5,1481.7799951492934,1.11088332646151
1770455011.0545716,1465.5,1482.6832865644164,1.1725204069884987
1770457278.9596157,1465.5,1480.1386618889044,0.9988851510681938
1770458268.38194,1465.5,1480.041490443492,0.9922545509035801
1770460178.335834,1465.5,1478.3900201860624,0.8795646663979821
1770461680.722581,1465.5,1478.6156557258785,0.8949611549558832
1770463037.1218705,1465.5,1479.4064004782322,0.948918490496907
1770464338.6353338,1465.5,1478.684280774687,0.8996438604358287
1770465206.0611398,1465.5,1477.3440423271893,0.8081912198696213
1770467262.9697447,1465.5,1480.1054934600627,0.9966218669438887
1770470748.671497,1465.5,1481.3513153501442,1.081631890149724
1770472688.8018303,1465.5,1481.256167633701,1.075139381351136
1770474624.9096634,1465.5,1479.7231614128752,0.970533020325844
1770476059.582673,1465.5,1479.8545303125622,0.9794971212939096
