timestamp,usd_krw,est_usd_krw,premium
1770170960.0232291,1449.1,1476.1784434716462,1.8686387048268804
1770178638.2475138,1450.2,1474.5188492646032,1.6769307174598784
1770182227.6857617,1451.5,1474.4570977294068,1.5816119689567185
1770185155.131689,1451.5,1475.809769665578,1.674803283884117
1770188877.2077148,1452.1,1475.194611786995,1.5904284682181031
1770191592.2415214,1452.7,1474.893964587428,1.5277734279223445
1770193723.4700162,1453.9,1474.8259706815672,1.4392991733659226
1770196157.8997831,1454.7,1475.0739924820516,1.4005631733038812
1770199251.762302,1456.1,1477.3833265490648,1.4616665441291736
1770202375.7038517,1457.3,1478.6146612438308,1.4626131368853956
1770204338.8301494,1458.0,1478.2204060279364,1.3868591240011252
1770206016.9560988,1457.6,1476.9220269440884,1.325605580686644
1770208706.383926,1455.9,1476.4094421874158,1.4087122870675006
1770212900.3500323,1455.6,1475.5499382233702,1.3705645935264001
1770215557.5134406,1456.0,1476.8487673756765,1.431920836241519
1770218609.4373074,1456.9,1475.2620655132414,1.2603518095436408
1770221105.8581133,1458.5,1477.4898298526296,1.30201096007059
1770224616.357816,1460.1,1479.0712422303252,1.2993111588470168
1770227805.3719964,1460.7,1483.0873753374399,1.5326470416539901
1770231097.8146534,1460.6,1478.8657184392107,1.2505626755587285
1770233401.5466723,1460.9,1480.0822410901753,1.313042719568433
1770235266.6913788,1460.3,1476.9306582441889,1.1388521703888865
1770238058.4649038,1461.0,1477.4571189463725,1.1264284015313124
1770239983.1656182,1460.5,1477.923292693337,1.1929676613034639
1770241821.1554863,1460.5,1480.0152802169575,1.3362054239614882
1770242510.937318,1460.5,1479.68110228355,1.3133243603937
1770244789.8666425,1460.5,1475.8842920157356,1.0533578922105842
