timestamp,usd_krw,est_usd_krw,premium
1768182779.179604,1461.9,1471.9767578920867,0.6892918730478529
1768188583.7206848,1465.9,1471.32812958223,0.37029330665324955
1768192602.4103343,1467.9,1473.9246196124961,0.4104243894336163
1768194397.1725292,1468.4,1473.7316280273906,0.3630909852486025
1768196700.4012108,1469.1,1473.0384643751222,0.2680868814323255
1768197589.814105,1469.6,1473.1839056951783,0.2438694675543259
1768200636.3940032,1468.7,1472.7915440676734,0.27858269678445835
1768202237.6635249,1468.8,1473.9637674612686,0.3515636888118643
1768203766.026688,1468.3,1473.8254984021157,0.37631944439935794
1768204522.2877667,1468.2,1474.1188154346498,0.4031341393985688
1768206465.5531058,1468.8,1474.4197817215265,0.38261041132397733
1768208251.812231,1468.5,1475.779727987683,0.4957254332776927
1768210521.3587835,1468.2,1475.2045442421343,0.47708379254421845
1768211825.943968,1469.6,1475.045820106746,0.370564786795466
1768213621.0964925,1468.7,1475.4426078670206,0.45908680241169225
1768215082.3017395,1468.4,1476.1476582858174,0.527625870731228
1768215712.9502797,1467.6,1475.3782300954638,0.5299965995818935
1768217392.8164623,1467.6,1476.9052992562072,0.6340487364545696
1768218290.0856926,1468.0,1476.7533780962497,0.5962791618698681
1768218845.0611818,1468.0,1476.0492832930365,0.548316300615567
1768221131.7254686,1467.8,1476.1608058807499,0.5696147895319472
1768224384.793469,1467.0,1476.174396374101,0.6253848925767538
1768226266.2450907,1466.7,1475.9049982614558,0.6275992542071169
1768228121.2208574,1467.2,1476.791639953858,0.6537377285890145
