timestamp,usd_krw,est_usd_krw,premium
1771200074.0461402,1444.8,1484.38946433539,2.7401345747086068
1771210530.6982594,1443.8,1481.2083698705403,2.59096619133816
1771217803.4000783,1442.8,1479.899491904874,2.571353749991264
1771221946.5220277,1442.3,1482.1478067731575,2.762796004517616
1771226317.8930604,1441.5,1483.2116428567397,2.8936276695622385
1771228965.148048,1442.4,1481.129976622314,2.685106532329026
1771232523.9155734,1442.3,1481.0295742619194,2.6852648035720326
1771236276.134725,1442.9,1482.9357104062426,2.7746697904388737
1771239742.3768973,1444.0,1482.0841160182492,2.6374041563884507
1771242558.5379643,1444.4,1482.6061078795235,2.6451196261093473
1771244946.8364263,1442.6,1481.6857546978226,2.7093965546806267
