timestamp,usd_krw,est_usd_krw,premium
1769652748.210353,1429.4,1446.8177237228294,1.2185339109297153
1769660093.7841837,1427.1,1449.183705128183,1.5474532358056938
1769663641.390331,1425.7,1449.4932116470452,1.668879262611009
1769666380.4307554,1426.0,1448.2430711180677,1.5598226590510342
1769670012.0306609,1426.0,1446.992646611039,1.4721351059634595
1769672727.4786415,1429.1,1449.2421881901134,1.4094316835850207
1769674849.5195272,1429.5,1449.5274891467168,1.4010135814422378
1769677335.866722,1432.0,1449.379610377552,1.2136599425664734
1769680507.8050323,1432.1,1452.031016568512,1.391733577858542
1769682735.059426,1433.0,1451.9781162008437,1.3243626099681587
1769684819.8674142,1437.0,1452.4781684344289,1.0771168012824552
1769687059.888999,1436.5,1452.754432904411,1.131530310087785
1769688108.176025,1435.5,1453.3499245869268,1.243463921067699
